Id,Predicted
128,2966.873402301579
129,3055.2976307356685
130,4255.556704552561
131,1936.486700331533
132,3281.454255774707
133,3000.26634033104
134,2636.5403346742464
135,2002.2407793142663
136,3244.6116337764925
137,3121.85791693403
138,2416.476612410599
139,2038.8671020750755
140,3095.219880387091
141,3517.567026996326
142,2039.149487332517
143,2443.26105528134
144,3368.8890799879464
145,2113.4487093290704
146,2938.027331167053
147,2428.6359506051185
148,2423.5755547890117
149,2561.3417880564793
150,3355.983574375002
151,2481.9949881443217
152,3278.9925454262416
153,3254.67567688293
154,2158.9464720360825
155,3097.725802629322
156,2300.385836093301
157,2890.649604034149
158,3051.386686857475
159,3268.584356500291
160,2644.229896991883
161,2254.2763405178994
162,2312.929533737595
163,3326.979413284993
164,2681.876128547494
165,2135.2159388734212
166,3376.74850995614
167,1920.9706166749206
168,2977.2865995730203
169,2610.5888403925783
170,1977.7413306574065
171,2487.2222269268905
172,2421.206990302348
173,2500.3839944175256
174,2365.5703367739575
175,2555.004753734409
176,3187.935988655394
177,3295.4720098213797
178,2081.0999790818646
179,2358.713856133031
180,2240.572102590446
181,4005.800621081815
182,2643.921396518321
183,2475.575496565419
184,3849.9754924974845
185,2587.431427657197
186,2296.5920678418897
187,2241.705084032155
188,2852.608593086382
189,2261.76322918138
190,3368.676353995316
191,2275.9161226539036
192,2790.5700270348752
193,3599.189351434949
194,2550.7184339846817
195,2644.922636918159
196,3177.923846591544
197,2067.9173009229357
198,3394.2686042630157
199,3001.917603102644
200,2668.6960156785944
201,2333.2166179755664
202,2145.1483379704414
203,2217.010619312288
204,2079.618794707775
205,2608.397954637035
206,2775.0134053157412
207,2055.7243932881606
208,3563.257902394285
209,2265.979440664448
210,2465.646344564478
211,2529.8793983566734
212,2666.4312413559487
213,3552.360639948976
214,2180.606071569087
215,2546.4661124110244
216,3009.9260091121555
217,2376.987010860215
218,2090.6402840741857
219,1939.8465987942493
220,2926.988978261731
221,2049.9694957103547
222,2433.861496294026
223,2610.4587521567446
224,1843.0949415182465
225,2315.978986693701
226,2465.9044522368054
227,2472.4534391769093
228,3461.0981649285945
229,2561.101108823549
230,2147.018551259587
231,3321.843763886846
232,3455.452495838993
233,3296.518200399435
234,2567.5967662523735
235,2154.854430102958
236,2234.7533225810657
237,3068.0291449442316
238,2637.349581598183
239,2704.0433784967254
240,3226.5302164625014
241,2404.0449477637203
242,2553.275603010376
243,2427.7717223435397
244,2582.395543152079
245,2738.4547448075136
246,2827.8936194277658
247,2629.666245961514
248,3407.903890142514
249,3242.421948498611
250,2652.004023594167
251,1959.826392474798
252,3881.6255194798764
253,2685.7586145565488
254,2474.2995458548316
255,2479.119942049271
256,2441.8467256521535
257,1922.39392495593
258,2158.12109143312
259,2381.1323712826775
260,2337.2174168717743
261,2249.549700737442
262,3395.5256202476903
263,2249.606154972626
264,2312.867369726916
265,3477.2928333858076
266,2441.665165641354
267,2709.6209563228003
268,1951.1040312855935
269,2245.6681634323845
270,2888.330720030224
271,2405.443183294203
272,2196.0560543473916
273,2487.8363759546414
274,2051.427249998576
275,2654.240715236947
276,2524.408205250375
277,2442.203110803122
278,3626.870192342008
279,2298.1800781406614
280,3689.5941728119583
281,2465.5198578275804
282,3055.8652390213483
283,3331.366042583585
284,1405.2067051883912
285,3211.0096100436567
286,2433.330691399472
287,2307.156419138306
288,2560.340471742687
289,3372.519747551804
290,2281.762383579298
291,2628.7823335879575
292,1894.728085645057
293,4895.113688883269
294,2681.602262930603
295,3358.230470347876
296,3533.2687467586697
297,2056.4959497110276
298,2413.174605499711
299,2399.426159181607
300,4239.459903135299
301,2224.021773838594
302,2147.0893835284764
303,2810.1083337284163
304,1923.1596417492965
305,2222.504329054372
306,2622.0407146807424
307,2346.0497460128136
308,2244.4587583288176
309,2042.462497790925
310,3488.5956194689174
311,2673.9746883287226
312,2422.002378154566
313,2517.5128231007047
314,2046.7352731832439
315,1983.0284960892016
316,2438.0821194572322
317,1933.8251161415824
318,2243.304212450721
319,2100.2295045900796
320,2523.7676136410605
321,1982.3889719912204
322,2352.040738926746
323,3446.1964429160444
324,3092.048124381672
325,2240.116289052206
326,2544.5398097755137
327,3210.251271089751
328,1906.1175731676362
329,3539.9711076437006
330,1919.7848483181701
331,2194.490054168997
332,1913.2578793332605
333,3381.260952853173
334,3339.817397302206
335,2987.6521589645276
336,2116.052861191887
337,2514.9249629340625
338,2813.470023476565
339,3141.3868041238156
340,2377.773642427023
341,3041.79276688554
342,4056.5881369938384
343,3360.6187524186153
344,2179.9983250889222
345,2260.3654674218214
346,2036.367106687728
347,1930.0226569445547
348,2381.7348227271336
349,3108.6340817912082
350,1744.1989132689268
351,2398.77065242903
352,2386.377308806943
353,2173.7740802792696
354,2748.4608105256916
355,2853.50420637066
356,2658.2720086642803
357,2909.252574292617
358,3374.2472589060094
359,2371.2054441115993
360,2497.8462452181734
361,2156.2967407869514
362,2245.983848002719
363,3309.1395204713176
364,3391.665522948147
365,2541.9454692137306
366,2628.815046854961
367,3202.0318847991716
368,3064.820817191647
369,2618.5528498148738
370,2182.626076160927
371,1895.5916917793809
372,1900.179141857015
373,2487.4224292636986
374,2552.0412778099126
375,2317.6722898491516
376,2603.9396111596475
377,2229.8739570967505
378,2634.89463899079
379,2325.1068019377212
380,3337.0739231344855
381,2756.1066995383367
382,3466.669799437326
383,2611.91443725048
384,3811.163195701383
385,3560.6529517001936
386,2190.823818874575
387,2242.334062672961
388,2397.5030435135327
389,2353.7007273969634
390,2068.7855202027963
391,2232.572072499961
392,3046.211577220507
393,3471.9352420013743
394,2377.461825983668
395,2121.2802486249866
396,3139.403485375233
397,2381.2944512946633
398,2397.609109285746
399,2372.4687745607307
400,1814.879331612505
401,1923.5440584022665
402,3537.272002966811
403,2952.9799150460217
404,2158.0483966750626
405,2192.803084892951
406,2229.9433574163563
407,3510.433118592839
408,2188.043804617753
409,3143.0175721790015
410,2850.565493563548
411,2070.979449815674
412,2454.1039677359922
413,2442.161106225877
414,2875.9104605150983
415,2370.78912642359
416,1941.8171600722642
417,2301.9188675958517
418,2661.321064093768
419,2074.443393264529
420,1943.431175880783
421,2803.3218906300767
422,2324.1688137019505
423,2555.269305971925
424,3341.5219504946085
425,1842.402312502852
426,2738.6950209656115
427,2099.823410375323
428,1927.1828545689646
429,2395.678833197793
430,2471.711095169433
431,1953.3419296309266
432,2134.53302456546
433,3846.8926910181126
434,2851.6673852191107
435,2369.6808001430586
436,2077.7136869167684
437,2128.8357768406586
438,3067.249406332316
439,1995.6989559976644
440,2815.2011895566516
441,3272.7221128189512
442,3525.930583197471
443,2294.701927286836
444,3864.3871807372175
445,2329.9997388757233
446,2238.5935429273277
447,2493.0808412489905
448,2746.3183128203036
449,2726.0723472392197
450,2546.197090466036
451,2563.8937964081133
452,2537.5245859891606
453,2623.5296961122467
454,2073.79516733421
455,3981.408000729951
456,2228.6845730554246
457,2805.2941120424307
458,2101.4905560618854
459,2486.2358385688767
460,3092.5861313666305
461,2371.220281781114
462,2626.4527556282087
463,2607.858050678513
464,2755.991075905961
465,2320.664278776955
466,2468.8217659641505
467,2609.5411203436056
468,2287.4833033310774
469,2352.4686495269875
470,3088.17072359936
471,2553.100253448417
472,3396.729309019298
473,1909.6510559356018
474,2484.7940015135555
475,2310.433627688748
476,2256.169172881495
477,2376.2082631326057
478,3362.014648863383
479,1844.852928515632
480,2602.8012933940718
481,4411.496743398559
482,2319.842348512914
483,2259.428014172033
484,2578.965338760568
485,2307.5575793520757
486,3285.4036850139423
487,2650.540877234684
488,2597.77897786802
489,3986.7175479269276
490,3424.5430450019426
491,2695.051449208208
492,2319.738906637177
493,2036.3142402448595
494,3182.591075161184
495,3251.727555695904
496,2531.4987643584514
497,2404.818825478684
498,2502.1640390012326
499,2049.0769902509146
500,2289.9133883795625
501,2042.7674005615743
502,2479.2788693917987
503,2993.411555409879
504,2493.1547611212136
505,2363.0023751448884
506,2510.1079894749514
507,2296.6221011653156
508,2561.7130803989257
509,3491.607784086828
510,3523.746753375462
511,1713.1419535555194
512,3064.375050046747
513,2550.86806882876
514,2996.7071511212766
515,3224.8278575805284
516,2175.779472070803
517,2355.1829962684506
518,3168.1622281017526
519,4364.729921368265
520,2067.431242997095
521,2679.7672768397183
522,2359.668226449343
523,2263.095519332226
524,2405.4236378001006
525,1958.429689084797
526,2752.3298090876924
527,2364.3141950575005
528,2611.430321713154
529,2256.209004624918
530,2585.6187308323883
531,2858.101041492616
532,2332.3774763900933
533,2243.304212450721
534,2210.993564815911
535,2824.3023401758314
536,1931.9054048657367
537,2478.002325868555
538,2004.190459981855
539,2580.9579439541276
540,2391.320147259181
541,2583.314877145777
542,2321.94063945021
543,2576.2041571900286
544,4006.362466881651
545,2711.7279346243226
546,2632.667009603522
547,2203.9564946726
548,2991.0726264750683
549,2832.6858952032912
550,2652.910118186009
551,2528.354428525026
552,3291.3678627351787
553,3273.149731730038
554,2739.5475126577903
555,2951.5017904884894
556,1805.4823279150874
557,2329.4189144035918
558,3380.106525488912
559,1990.302805578899
560,2239.5405517581744
561,2536.869448318557
562,3008.529081284184
563,2642.6214349880825
564,2240.096236660254
565,2061.7024123032975
566,1922.3784852560657
567,2250.572593730909
568,2462.056319957915
569,2380.0066663125735
570,2359.6872540431814
571,2605.533470846568
572,2915.583775143405
573,2503.7634283650514
574,2030.804468907725
575,1812.3241418364862
576,2086.0675691511537
577,2523.5464764555795
578,2434.2568415191754
579,3495.271603114196
580,2349.1550045808567
581,2323.3187809208957
582,2236.342261582665
583,4202.600847317216
584,2463.3078914334124
585,2178.0830718368857
586,2177.774018349908
587,3080.6590388312143
588,2190.1241952750916
589,2516.513198839046
590,2734.725286163359
591,1997.5497498320753
592,3426.6963636386877
593,2994.8462517554217
594,2224.164783362806
595,2164.9302255846783
596,2105.9523921452837
597,2925.0294718588925
598,2151.0658063522515
599,2461.085459431872
600,2104.8425356534276
601,2463.4778490913513
602,3450.234491377161
603,2079.8521750606646
604,2472.719961956357
605,2535.3688083417487
606,2338.6175034925186
607,2544.2058541623774
608,2703.4796015578536
609,3598.219818104052
610,2468.514555535394
611,2761.453290519646
612,2673.020030729594
613,3284.389702465731
614,2351.9057813650493
615,2157.2591994363743
616,2660.854155406908
617,3370.6317949373993
618,1890.495542950147
619,2031.8011138496124
620,2094.3198208230024
621,2030.8636348901293
622,2370.3450784160277
623,2238.526667048992
624,2226.402399262967
625,1935.76511128243
626,2197.209985410234
627,2032.9954069631349
628,2154.906825196896
629,2156.1966498972556
630,2350.979350263623
631,2941.2334567092753
632,2531.701090359441
633,2534.45902199274
634,2176.808978239572
635,2467.985663320733
636,2157.041822752779
637,2952.222779277703
638,3087.609842904285
639,2240.0974950082987
640,2676.551914154606
641,2617.703416766301
642,2002.2852572267498
643,2635.8880043658464
644,1615.3951276268083
645,2398.409907891527
646,1900.1766881508527
647,1934.3928135500018
648,3134.8171581710562
649,2581.508167893909
650,2413.872899537616
651,3365.15304176689
652,3542.2007287167626
653,2432.9916642706817
654,2148.1727361947796
655,2656.6516865739904
656,2082.1465440549496
657,3420.7665537628454
658,1969.175917361813
659,2592.3598808152597
660,2625.000032880322
661,2418.9139227307787
662,3014.900712836456
663,3424.782140402123
664,3329.149259717966
665,3532.9573343013344
666,2294.823528567241
667,1738.600462625808
668,2386.3591132179395
669,2261.180619120684
670,2078.4226968699295
671,2950.946334482899
672,2926.453737576811
673,2404.6510453759847
674,2104.01445178208
675,2489.591182159405
676,2506.0144302436574
677,3150.518329679073
678,2556.5064132065463
679,3055.4637183919017
680,1889.0186391962613
681,3090.55368222157
682,3204.7023762747863
683,3062.892799923353
684,2483.1291628516283
685,2259.555373453613
686,2423.1455639859196
687,2257.1027954492874
688,2221.9265755164465
689,2493.5874288810855
690,2196.717682417539
691,1987.925655944331
692,3364.082557675608
693,2513.5853291646613
694,3268.1778002965516
695,2196.802066599136
696,2367.6923421409283
697,2187.9678085541586
698,3218.0543850319395
699,1990.892044382367
700,2401.4969706801785
701,2271.1765981888498
702,2572.3592867440534
703,2224.3017465586195
704,2968.084470742481
705,1888.9059119191172
706,2677.48943300359
707,2924.4589703099746
708,3775.8441803121364
709,3134.336318489811
710,2839.834985874741
711,3275.981208465828
712,2348.046205391831
713,1987.0742689446336
714,2676.208089173209
715,2993.4776744724923
716,2197.1548577238664
717,3373.060685123892
718,2636.5403346742464
719,3356.6617332111937
720,2599.1935651506083
721,1859.9875826819514
722,2357.1356658521586
723,2498.2492780179514
724,2354.831504277352
725,3044.791909079276
726,2337.4299884593306
727,2422.074823056817
728,3151.7809355071777
729,2642.3797450373686
730,2339.5641957865346
731,3108.9317542484196
732,2399.6714743372704
733,2416.515067951685
734,2694.6614464032427
735,1984.040046439666
736,2422.9411515135316
737,2033.761437778729
738,3345.34152359705
739,2280.1419226678636
740,2383.299604612764
741,2380.007770873679
742,2859.7258016733467
743,2226.2233201372187
744,2576.7242668290896
745,2841.827312031995
746,3386.631150285031
747,2840.2226794283265
748,2930.5356375431534
749,2095.3608440280937
750,2688.9256855367184
751,1921.469550263861
752,2078.486230149885
753,3074.4120753320376
754,2552.042671544758
755,2383.937138050549
756,2248.8924718011444
757,3002.235764520749
758,2311.115627157857
759,2650.1388290599743
760,2319.1732786892635
761,3331.92823587802
762,1847.4134592475289
763,3362.593796104195
764,2891.6081372254866
765,1936.1414494295534
766,2553.4184262984545
767,2589.414708226566
768,3516.773476651345
769,1923.9865893382143
770,2380.799701395525
771,2221.4271340047803
772,1889.258635143399
773,2256.913860571107
774,3190.1391855913935
775,3515.3038474385744
776,2806.5894176222127
777,2987.8153638340473
778,2147.2328682565226
779,2372.1591578489183
780,2414.911414368739
781,3317.334706220449
782,2632.215803750686
783,2217.7543801795778
784,2569.6836145505954
785,2912.9985061259517
786,3082.704067667811
787,2270.770371946104
788,3018.2678076983957
789,2584.713943337144
790,3286.2387308383227
791,3276.269050018019
792,2254.858815543518
793,3418.626910523627
794,3075.4549754325544
795,2853.2315252922235
796,3023.20024872362
797,3401.8344987231235
798,2685.967237800471
799,2505.0385330157055
800,2587.4861580095185
801,2210.918845699058
802,2237.3381644719784
803,3063.4350686071325
804,1894.8761945940034
805,1912.1392184237795
806,1867.6281550604485
807,2179.8507893305773
808,2014.7429164320154
809,3579.711116915914
810,2665.6062731582824
811,2368.1892854010352
812,2289.69066880712
813,2341.712869397122
814,2594.5505479032004
815,2158.679780801947
816,2137.5558301913397
817,2980.6329726436834
818,3185.061712083972
819,2694.8410423153355
820,3313.0531796757996
821,2356.5453521517775
822,2302.8670998312605
823,2699.313015322648
824,2023.719882862659
825,2105.091970700376
826,2324.657175604116
827,2585.262971938207
828,3492.071570510655
829,2145.2936805059553
830,2524.7383022038603
831,2527.5141707121047
832,2927.215232271754
833,3356.354401713382
834,3592.20165975678
835,2307.809077608999
836,3611.8813892314124
837,3357.335911811434
838,2803.101528892086
839,3135.204235161978
840,3127.297240117431
841,3160.5741251629197
842,3124.7992668240076
843,1973.7132256802101
844,2875.472306373496
845,2294.953107136431
846,1712.2907131252523
847,2648.1301253181714
848,2133.4929812307682
849,1863.295785365819
850,2985.2389077872863
851,3398.573931974709
852,2408.072633614455
853,2971.235932435401
854,3169.5578492334344
855,2273.8092683179575
856,1715.5423670352498
857,2635.4576472615577
858,2239.413596951859
859,2540.825744778407
860,2396.010755697107
861,2374.630492832504
862,2361.3953456348645
863,2489.7786163490696
864,1943.438528692954
865,3738.67232132234
866,3094.661186645536
867,2241.305080704773
868,2482.3594669043373
869,2582.710311514335
870,2910.2035105989103
871,2174.1402275093333
872,2590.61532878805
873,2670.294581360775
874,2115.3982148480436
875,2250.4965314399437
876,2633.101976259372
877,2952.8610138266667
878,2675.0782908449914
879,3183.920272586145
880,2170.329690804062
881,3221.788199976036
882,3744.4318194833336
883,2010.7480013654024
884,3165.962852473962
885,2239.415934727831
886,1940.5420209790009
887,2426.571166917024
888,2792.3436365038847
889,2838.097793189177
890,2961.8919503546526
891,2041.7486428181494
892,2641.7916308805407
893,3136.483630167768
894,3300.1838587246425
895,2089.603826528043
896,3411.879759911126
897,3217.4893207153305
898,2808.5557505807406
899,2433.570734011826
900,2809.7759603091654
901,2546.776537102717
902,2464.254722187237
903,2788.6732428853043
904,2637.352837618042
905,2104.7101120694506
906,1930.529188063641
907,2233.7200425267683
908,2375.9939190555133
909,3373.699291028191
910,3449.206686381998
911,2383.228383986898
912,1914.2762867211468
913,2259.3310199800508
914,3153.7100086390005
915,2551.2647634910313
916,2312.0080386230857
917,2302.8494060895705
918,2640.273100599645
919,2028.533389013252
920,2459.58740714365
921,2926.0310404242996
922,2151.7220324267687
923,2446.577854610552
924,2521.4846671882333
925,2543.2577442181732
926,3493.508723228977
927,2618.6075699482785
928,2516.1630658775225
929,2031.0098903254202
930,2745.077019533877
931,2247.5183742841004
932,2762.969418986456
933,1941.0593154799399
934,2791.781486360502
935,2157.0171400078048
936,3295.1892415419443
937,2517.0865344632894
938,2060.24152391602
939,1879.3498571955759
940,2388.980859959571
941,1914.6903185501978
942,1975.2989192320115
943,2464.230766365436
944,2355.58865887819
945,2165.1457718076613
946,2470.611614011037
947,2249.103585968489
948,2396.524256134137
949,2094.3708276910384
950,3430.8834696715803
951,1913.2835559053315
952,2175.1741360037104
953,2473.0677368562892
954,3007.4007730996473
955,2347.3957720884573
956,2915.370512496598
957,2660.5925517918117
958,2335.4026512859655
959,2497.5641356706665
960,1960.4567990633693
961,2533.60978242265
962,3202.8563838257146
963,1971.516007063575
964,3529.7286572708235
965,2980.3529690490836
966,3382.734383611515
967,2661.2167949850245
968,2982.5801294848206
969,2572.589264790801
970,2321.6148915736776
971,2171.53698858839
972,2239.3366968071355
973,1986.3242494849542
974,1921.1856279852234
975,2229.1334368126186
976,2068.947325996747
977,2497.1768400737083
978,2485.3925908094634
979,2250.0513924177253
980,2399.9549776933573
981,2389.4827478945863
982,2765.4609580605
983,2914.588079248647
984,2086.8931777363196
985,1996.2682714923808
986,2266.210625962338
987,2641.3686021354706
988,2050.279085533659
989,1963.2103537814598
990,2462.5120509523326
991,2388.5446776950694
992,3029.4536386481104
993,3625.2407325202507
994,2544.20795086067
995,2693.5470347227456
996,2771.6229637174033
997,2811.779272399307
998,3045.58647480347
999,3860.1781435284693
1000,3385.2457315025918
1001,3045.7770575536797
1002,3442.048354385159
1003,2579.824041120691
1004,1903.119166314077
1005,4729.923512133455
1006,2447.5805697481837
1007,2562.026838254785
1008,2803.8555909354563
1009,2773.3059936399077
1010,2640.8174108750945
1011,1923.7323346063451
1012,3253.461542515703
1013,2588.5525494087065
1014,2928.2026733085777
1015,2947.7200336560913
1016,2199.585136611431
1017,2417.7239154327026
1018,3215.927999942641
1019,1807.297623338889
1020,2569.1477938111543
1021,2102.12352404647
1022,3388.7526584916764
1023,2187.7098260699104
1024,2220.6149069656267
1025,3419.429165353923
1026,3446.600779071511
1027,1904.9104626144328
1028,2610.3358310379654
1029,1911.6915536553183
1030,1908.2145122694837
1031,2230.0939399940307
1032,2189.8416191194838
1033,1942.5492000130719
1034,2468.0727669112293
1035,3058.527176427836
1036,2093.426875661072
1037,1946.275795060986
1038,2396.5474050065145
1039,2751.1245861533666
1040,3270.471932676527
1041,2045.7886143476733
1042,3968.390779279211
1043,2503.9154218796507
1044,1924.5270469422317
1045,2708.3706256167543
1046,2278.9683287301923
1047,2050.5382304792543
1048,2265.847759460103
1049,2043.8505933095926
1050,1926.5233556725957
1051,2418.3291216736393
1052,2533.9306388256655
1053,2644.5301263044694
1054,2406.2349364399333
1055,3502.6692560500037
1056,3175.900730559313
1057,3355.0891214622693
1058,2657.8864895339884
1059,2469.9701665252946
1060,2300.754832722951
1061,2007.7094213016126
1062,2259.96653903524
1063,2502.7099382049687
1064,2522.232595222736
1065,2733.273085056697
1066,2292.315195225271
1067,2133.2598105981897
1068,3404.4800541983554
1069,2793.6162813584865
1070,1928.8486482459625
1071,2732.1014740019746
1072,2161.3102497605864
1073,2872.0493943375905
1074,4025.95223154225
1075,3408.287955256035
1076,1961.3197209823031
1077,2605.148429143352
1078,2530.5205184034858
1079,3116.768401159961
1080,2642.864315410331
1081,3484.3288216868623
1082,2064.0001478002555
1083,2022.6081977968752
1084,2531.7400314691376
1085,2848.640929204851
1086,1887.8611700742397
1087,2293.5442256676283
1088,2122.0169710566415
1089,2332.163170823982
1090,2956.789901093266
1091,2397.9533159576104
1092,2602.5692028204253
1093,2519.2049728640964
1094,2533.554785532506
1095,3409.3195124764115
1096,2072.336052912117
1097,3283.2269759177243
1098,2354.2333365795434
1099,2815.6706816138053
1100,2401.218222104533
1101,3406.6068961996207
1102,1931.9095587726658
1103,1962.091866604671
1104,2252.0778326609316
1105,2193.4666219356495
1106,3540.8678385952944
1107,1928.1938607186305
1108,3119.2744700334083
1109,2418.175312371699
1110,2488.74755347437
1111,2280.274240862612
1112,3106.850686413908
1113,2909.8147824877324
1114,3423.9818494185947
1115,2556.9390755330246
1116,2171.5175011321926
1117,2113.5253369390025
1118,2323.9081847035045
1119,2922.749977009922
1120,2020.7232595381506
1121,2135.404444525853
1122,2113.894819957722
1123,2321.991530429379
1124,2496.140335960976
1125,1954.2513611121058
1126,3203.61333143497
1127,3748.1733717899756
1128,2082.981475881038
1129,1914.5193401413649
1130,2670.7840272069475
1131,2494.662739994031
1132,2508.0473093460687
1133,2396.2529735793373
1134,2664.976407777776
1135,2038.01270066764
1136,3588.8941481499296
1137,2295.6658922889196
1138,1967.7411056567228
1139,2295.5209448089995
1140,2998.9976490700087
1141,2503.2825616366026
1142,1906.1498233877724
1143,3256.2306591568554
1144,2839.8613078639096
1145,2792.628655909673
1146,2960.130611803945
1147,2009.152328427106
1148,2257.9608509396717
1149,1872.2595998033237
1150,2040.065739475743
1151,2539.8441786822314
1152,4266.5301638821975
1153,1610.188797119913
1154,2201.967995260049
1155,2510.989949266107
1156,2503.4281168232415
1157,1860.6544322469013
1158,3296.4607149150465
1159,2238.5931685926125
1160,2056.319371340947
1161,2068.0293265246723
1162,2020.650478863629
1163,1882.5891664132564
1164,2560.9523771363756
1165,3000.66849414861
1166,2321.6871250136605
1167,2035.2345182329618
1168,2407.889502232457
1169,1886.2811899326937
1170,2592.0393124791585
1171,2333.57167634503
1172,1870.67401810401
1173,3352.94877253946
1174,2562.8734309460892
1175,2230.0939399940307
1176,2343.143352467442
1177,3600.571480498023
1178,2272.073133734211
1179,1983.7822658591597
1180,2289.188995593631
1181,3661.0456162744094
1182,3221.1801976358065
1183,1928.9439853830636
1184,2509.07362245026
1185,2551.5767701638597
1186,3017.27563580308
1187,2166.2366225882033
1188,2679.7063180835576
1189,2481.5180659416087
1190,2590.570511096011
1191,2168.7555891356674
1192,2640.3539816990883
1193,3215.9890402797046
1194,2544.1428088911443
1195,2167.593834898531
1196,2582.4052664544506
1197,2028.0560499748176
1198,2223.1177740870107
1199,2387.78111159409
1200,2318.5464364017525
1201,2142.0481773537763
1202,2483.9422013128287
1203,2786.5791433035433
1204,2602.6531129520986
1205,2193.0406762037933
1206,2264.2324392626133
1207,2002.8879449412366
1208,2434.3682493646816
1209,2081.5246048784225
1210,4167.220169835485
1211,2152.5711291124767
1212,2357.3917842118044
1213,2506.169918944328
1214,2199.1983235296248
1215,2634.6722898880284
1216,2400.919850471675
1217,3521.531696458503
1218,2394.3728419713616
1219,2208.866784210137
1220,2423.658592735997
1221,2321.469589670437
1222,2302.0198241548615
1223,2326.710470824321
1224,2643.610677626744
1225,2917.827576923391
1226,2388.2499562271473
1227,1899.4570936915363
1228,2174.072221853986
1229,2292.6791435419304
1230,2159.299242319709
1231,2850.511354882376
1232,3224.6062623535913
1233,2364.0599355225263
1234,3092.8977321050525
1235,1927.5241206616706
1236,3912.7397340933653
1237,3811.163195701383
1238,1916.6781361830324
1239,1933.328294101737
1240,2739.5344049347977
1241,3518.3470811275806
1242,2698.9084034188445
1243,3424.903738328397
1244,2228.8167284840633
1245,2089.086353566918
1246,1774.1772085927698
1247,2536.237600687948
1248,2248.5785970175916
1249,2106.5923420216122
1250,2254.0864460517464
1251,2441.2162955424537
1252,3453.872824701805
1253,2699.9986929162415
1254,2200.647677211169
1255,2668.2287133844693
1256,2625.4530447968673
1257,2541.7823346333253
1258,2494.2419488184373
1259,1867.1904156372914
1260,2659.4666081455903
1261,1904.9875104891923
1262,1904.927757152896
1263,2317.695024729455
1264,1506.8436660277077
1265,2551.6723585408804
1266,2076.430621971429
1267,2407.132719563704
1268,2180.1387144893815
1269,2665.995299424729
1270,2284.393019236828
1271,2343.26753757818
1272,1901.7561727904776
1273,2650.0924334434458
1274,3205.9197184012237
1275,2452.2281082356344
1276,2947.283105396307
1277,3218.0531544071937
1278,3020.196207966305
1279,2821.143093022095
1280,3219.7428935741773
1281,2744.624113363031
1282,3150.6779672429566
1283,2326.4020523950044
1284,2132.085082436826
1285,2468.0045600230387
1286,2133.709630557045
1287,3485.761868548811
1288,2310.3797287093316
1289,2465.903938567023
1290,1947.8522226615394
1291,2445.019020539337
1292,2002.9798464446271
1293,2258.889442750143
1294,3174.900483010941
